"Scope","NETA_Standard","Task_ID","Task","Apparatus","Designation","Drawing","Date Due","Notes","Assessment","DATASHEET","DATE COMPLETED","Notes2","% COMPLETION","TASK DELAYS","Apparatus Hours","Remaining Hours","ACTUAL HOURS","STATUS","AVAILABILITY","PRIORITY","Scope_Helper","Base_Rate","Scope_Budget","Multiplier","Completion","Week_Ending","Billing_Period","Base_Labor_$","Commute_Hrs","Commute_$","PM_Hrs","PM_$","Report_Hrs","Report_$","Travel_Hrs","Travel_$","Final_Hrs","Final_$","Travel_Fixed_$","ME_Fixed_$","Total_Var_Hrs","Total_Var_$","Total_Fixed_$","Subtotal_$","Total_Billable_$","Total_Billable_$2","Column3"
"IPS","ATS","1.11.7","VFD-00-012","Reactor","","","","","","False","","","","","2","2","2","NOT STARTED","READY","","6","165","61025.625","1","0","","","","0.1","0","","","","","","","0.1","","","","0.2","","","","","",""
"IPS","ATS","1.11.8","VFD-00-012","Protective Relay","","","","Waiting on coordination study.","","False","","Waiting on coordination study.","","","8","8","8","NOT STARTED","NOT AVAILABLE","","6","165","61025.625","1","0","","","","0.4","0","","","","","","","0.4","","","","0.8","","","","","",""
"IPS","ATS","1.11.9","VFD-00-012","Transformer","","","","","","False","","","","","3","3","3","NOT STARTED","READY","","6","165","61025.625","1","0","","","","0.15","0","","","","","","","0.15","","","","0.3","","","","","",""
"IPS","ATS","1.11.10","VFD-00-012","Conductors","","","","Customer stated term guys will be there next week 12.5.2025","","False","","Customer stated term guys will be there next week 12.5.2025","","","4","4","4","NOT STARTED","NOT AVAILABLE","","6","165","61025.625","1","0","","","","0.2","0","","","","","","","0.2","","","","0.4","","","","","",""
"IPS","ATS","1.12.1","VFD-00-013","Motor Control","","","","Only able to perform partial testing to avoid damaging VFD","","False","","Only able to perform partial testing to avoid damaging VFD","","","4","4","4","NOT STARTED","READY","","6","165","61025.625","1","0","","","","0.2","0","","","","","","","0.2","","","","0.4","","","","","",""
"IPS","ATS","1.12.2","VFD-00-013","Motor Control","","","","Only able to perform partial testing to avoid damaging VFD","","False","","Only able to perform partial testing to avoid damaging VFD","1","","4","","4","COMPLETED","READY","","6","165","61025.625","1","1","","","","0.2","33","","","","","","","0.2","33","","5.39325842696629","0.4","66","5.39325842696629","731.393258426966","731.393258426966","731.393258426966",""
"IPS","ATS","1.12.3","VFD-00-013","Switch","","","","Only able to perform partial testing to avoid damaging VFD","","False","12/9/2025 12:00:00 AM","Only able to perform partial testing to avoid damaging VFD","1","","2.5","","2.5","COMPLETED","READY","","6","165","61025.625","1","1","46005","Dec-2025","","0.125","20.625","","","","","","","0.125","20.625","","3.37078651685393","0.25","41.25","3.37078651685393","457.120786516854","457.120786516854","457.120786516854",""
"IPS","ATS","1.12.4","VFD-00-013","Arresters","","","","","","False","12/9/2025 12:00:00 AM","","1","","2","","2","COMPLETED","READY","","6","165","61025.625","1","1","46005","Dec-2025","","0.1","16.5","","","","","","","0.1","16.5","","2.69662921348315","0.2","33","2.69662921348315","365.696629213483","365.696629213483","365.696629213483",""
"IPS","ATS","1.12.5","VFD-00-013","Instrument Transformers","","","","2 up top and 2 under gear","","False","12/9/2025 12:00:00 AM","2 up top and 2 under gear","1","","2.5","","2.5","COMPLETED","READY","","6","165","61025.625","1","1","46005","Dec-2025","","0.125","20.625","","","","","","","0.125","20.625","","3.37078651685393","0.25","41.25","3.37078651685393","457.120786516854","457.120786516854","457.120786516854",""
"IPS","ATS","1.12.6","VFD-00-013","Instrument Transformers","","","","","","False","","","1","","2","","2","COMPLETED","READY","","6","165","61025.625","1","1","","","","0.1","16.5","","","","","","","0.1","16.5","","2.69662921348315","0.2","33","2.69662921348315","365.696629213483","365.696629213483","365.696629213483",""
"IPS","ATS","1.12.7","VFD-00-013","Reactor","","","","","","False","","","","","2","2","2","","READY","","6","165","61025.625","1","0","","","","0.1","0","","","","","","","0.1","","","","0.2","","","","","",""
"IPS","ATS","1.12.8","VFD-00-013","Protective Relay","","","","Waiting on coordination study.","","False","","Waiting on coordination study.","","","8","8","8","NOT STARTED","NOT AVAILABLE","","6","165","61025.625","1","0","","","","0.4","0","","","","","","","0.4","","","","0.8","","","","","",""
"IPS","ATS","1.12.9","VFD-00-013","Transformer","","","","","","False","","","","","3","3","3","","READY","","6","165","61025.625","1","0","","","","0.15","0","","","","","","","0.15","","","","0.3","","","","","",""
"IPS","ATS","1.12.10","VFD-00-013","Conductors","","","","Customer stated term guys will be there next week 12.5.2025","","False","","Customer stated term guys will be there next week 12.5.2025","","","4","4","4","NOT STARTED","NOT AVAILABLE","","6","165","61025.625","1","0","","","","0.2","0","","","","","","","0.2","","","","0.4","","","","","",""
"IPS","ATS","1.13.1","MCC-00-001","Motor Control","","","","Failed contact resistance. Ground from section 1 to section 2 not connected. CT interconnect not wired","NON-SERVICEABLE","False","12/3/2025 12:00:00 AM","Failed contact resistance. Ground from section 1 to section 2 not connected. CT interconnect not wired","1","","8","","8","COMPLETED","ON HOLD","","6","165","61025.625","1","1","45998","Dec-2025","","0.4","66","","","","","","","0.4","66","","10.7865168539326","0.8","132","10.7865168539326","1462.78651685393","1462.78651685393","1462.78651685393",""
"IPS","ATS","1.13.2","MCC-00-001","Circuit Breaker","","","","","ACCEPTABLE","False","12/3/2025 12:00:00 AM","","1","","4","","4","COMPLETED","READY","","6","165","61025.625","1","1","45998","Dec-2025","","0.2","33","","","","","","","0.2","33","","5.39325842696629","0.4","66","5.39325842696629","731.393258426966","731.393258426966","731.393258426966",""
"IPS","ATS","1.13.3","MCC-00-001","PQM","","","","Waiting on coordination study.","","False","","Waiting on coordination study.","","","2.5","2.5","2.5","NOT STARTED","NOT AVAILABLE","","6","165","61025.625","1","0","","","","0.125","0","","","","","","","0.125","","","","0.25","","","","","",""
"IPS","ATS","1.13.4","MCC-00-001","Instrument Transformers","","","","","ACCEPTABLE","False","12/3/2025 12:00:00 AM","","1","","2","","2","COMPLETED","READY","","6","165","61025.625","1","1","45998","Dec-2025","","0.1","16.5","","","","","","","0.1","16.5","","2.69662921348315","0.2","33","2.69662921348315","365.696629213483","365.696629213483","365.696629213483",""
"IPS","ATS","1.13.5","MCC-00-001","Instrument Transformers","","","","","","False","12/3/2025 12:00:00 AM","","1","","1.5","","1.5","COMPLETED","READY","","6","165","61025.625","1","1","45998","Dec-2025","","0.075","12.375","","","","","","","0.075","12.375","","2.02247191011236","0.15","24.75","2.02247191011236","274.272471910112","274.272471910112","274.272471910112",""
"IPS","ATS","1.13.6","MCC-00-001","Instrument Transformers","","","","","","False","12/3/2025 12:00:00 AM","","1","","1.5","","1.5","COMPLETED","READY","","6","165","61025.625","1","1","45998","Dec-2025","","0.075","12.375","","","","","","","0.075","12.375","","2.02247191011236","0.15","24.75","2.02247191011236","274.272471910112","274.272471910112","274.272471910112",""
"IPS","ATS","1.13.7","MCC-00-001","Arresters","","","","","","False","","","","","0.5","0.5","0.5","NOT STARTED","READY","","6","165","61025.625","1","0","","","","0.025","0","","","","","","","0.025","","","","0.05","","","","","",""
"IPS","ATS","1.14.1","LV Distribution","Transformer","","","","","ACCEPTABLE","False","12/3/2025 12:00:00 AM","","1","","1.5","","1.5","COMPLETED","READY","","6","165","61025.625","1","1","45998","Dec-2025","","0.075","12.375","","","","","","","0.075","12.375","","2.02247191011236","0.15","24.75","2.02247191011236","274.272471910112","274.272471910112","274.272471910112",""
"IPS","ATS","1.14.2","LV Distribution","Distribution","","","","","ACCEPTABLE","False","","","1","","0.5","","0.5","COMPLETED","READY","","6","165","61025.625","1","1","","","","0.025","4.125","","","","","","","0.025","4.125","","0.674157303370786","0.05","8.25","0.674157303370786","91.4241573033708","91.4241573033708","91.4241573033708",""
"IPS","ATS","1.14.3","LV Distribution","Circuit Breaker","","","","100 amp","ACCEPTABLE","False","","100 amp","1","","2.5","","2.5","COMPLETED","READY","","6","165","61025.625","1","1","","","","0.125","20.625","","","","","","","0.125","20.625","","3.37078651685393","0.25","41.25","3.37078651685393","457.120786516854","457.120786516854","457.120786516854",""
"IPS","ATS","1.14.4","LV Distribution","Arresters","","","","","","False","","","","","0.5","0.5","0.5","NOT STARTED","READY","","6","165","61025.625","1","0","","","","0.025","0","","","","","","","0.025","","","","0.05","","","","","",""
"IPS","ATS","1.14.5","LV Distribution","Transformer","","","","","ACCEPTABLE","False","12/3/2025 12:00:00 AM","","1","","1.5","","1.5","COMPLETED","READY","","6","165","61025.625","1","1","45998","Dec-2025","","0.075","12.375","","","","","","","0.075","12.375","","2.02247191011236","0.15","24.75","2.02247191011236","274.272471910112","274.272471910112","274.272471910112",""
"IPS","ATS","1.14.6","LV Distribution","Distribution","","","","","ACCEPTABLE","False","","","1","","0.5","","0.5","COMPLETED","READY","","6","165","61025.625","1","1","","","","0.025","4.125","","","","","","","0.025","4.125","","0.674157303370786","0.05","8.25","0.674157303370786","91.4241573033708","91.4241573033708","91.4241573033708",""
"IPS","ATS","1.14.7","LV Distribution","Circuit Breaker","","","","100 amp","ACCEPTABLE","False","","100 amp","1","","2.5","","2.5","COMPLETED","READY","","6","165","61025.625","1","1","","","","0.125","20.625","","","","","","","0.125","20.625","","3.37078651685393","0.25","41.25","3.37078651685393","457.120786516854","457.120786516854","457.120786516854",""
"IPS","ATS","1.14.8","LV Distribution","Arresters","","","","","","False","","","","","0.5","0.5","0.5","NOT STARTED","READY","","6","165","61025.625","1","0","","","","0.025","0","","","","","","","0.025","","","","0.05","","","","","",""
"IPS","ATS","1.14.9","LV Distribution","Switch","","","","Not Installed","","False","","Not Installed","","","1","1","1","NOT STARTED","NOT AVAILABLE","","6","165","61025.625","1","0","","","","0.05","0","","","","","","","0.05","","","","0.1","","","","","",""
"IPS","ATS","1.14.10","LV Distribution","Switch","","","","Not Installed","","False","","Not Installed","","","1","1","1","NOT STARTED","NOT AVAILABLE","","6","165","61025.625","1","0","","","","0.05","0","","","","","","","0.05","","","","0.1","","","","","",""
"IPS","ATS","1.14.11","LV Distribution","UPS","","","","","","False","","","","","3","3","3","NOT STARTED","NOT AVAILABLE","","6","165","61025.625","1","0","","","","0.15","0","","","","","","","0.15","","","","0.3","","","","","",""
"IPS","ATS","1.14.12","LV Distribution","Grounding","","","","waiting for lighting protection to be installed","","False","","waiting for lighting protection to be installed","1","","5","","5","COMPLETED","ON HOLD","","6","165","61025.625","1","1","","","","0.25","41.25","","","","","","","0.25","41.25","","6.74157303370786","0.5","82.5","6.74157303370786","914.241573033708","914.241573033708","914.241573033708",""
"IPS","ATS","1.15.1","LV Cables","Conductors","","","","","","False","12/9/2025 12:00:00 AM","","1","","1","","1","COMPLETED","READY","","6","165","61025.625","1","1","46005","Dec-2025","","0.05","8.25","","","","","","","0.05","8.25","","1.34831460674157","0.1","16.5","1.34831460674157","182.848314606742","182.848314606742","182.848314606742",""
"IPS","ATS","1.15.2","LV Cables","Conductors","","","","","","False","","","","","1","1","1","NOT STARTED","NOT AVAILABLE","","6","165","61025.625","1","0","","","","0.05","0","","","","","","","0.05","","","","0.1","","","","","",""
"IPS","ATS","1.15.3","LV Cables","Conductors","","","","","","False","","","","","1","1","1","NOT STARTED","NOT AVAILABLE","","6","165","61025.625","1","0","","","","0.05","0","","","","","","","0.05","","","","0.1","","","","","",""
"IPS","ATS","1.15.4","LV Cables","Conductors","","","","","","False","","","","","1","1","1","NOT STARTED","NOT AVAILABLE","","6","165","61025.625","1","0","","","","0.05","0","","","","","","","0.05","","","","0.1","","","","","",""
"IPS","ATS","1.15.5","LV Cables","Conductors","","","","","","False","","","","","1","1","1","NOT STARTED","NOT AVAILABLE","","6","165","61025.625","1","0","","","","0.05","0","","","","","","","0.05","","","","0.1","","","","","",""
"IPS","ATS","1.15.6","LV Cables","Conductors","","","","","","False","","","","","1","1","1","NOT STARTED","NOT AVAILABLE","","6","165","61025.625","1","0","","","","0.05","0","","","","","","","0.05","","","","0.1","","","","","",""
"IPS","ATS","1.15.7","LV Cables","Conductors","","","","","","False","","","","","1","1","1","NOT STARTED","NOT AVAILABLE","","6","165","61025.625","1","0","","","","0.05","0","","","","","","","0.05","","","","0.1","","","","","",""
"IPS","ATS","1.15.8","LV Cables","Conductors","","","","","","False","","","","","1","1","1","NOT STARTED","NOT AVAILABLE","","6","165","61025.625","1","0","","","","0.05","0","","","","","","","0.05","","","","0.1","","","","","",""
"NWWRP","ATS","2.1.1","ATS","Motor Control","","","","","","False","12/9/2025 12:00:00 AM","","1","","8","","8","COMPLETED","NOT AVAILABLE","","7","165","3448.5","1","1","46005","Dec-2025","","0.4","66","","","","","","","0.4","66","","","0.8","132","","1452","1452","1452",""
"NWWRP","ATS","2.1.2","ATS","Grounding","","","","","","False","12/9/2025 12:00:00 AM","","1","","2.5","","2.5","COMPLETED","NOT AVAILABLE","","7","165","3448.5","1","1","46005","Dec-2025","","0.125","20.625","","","","","","","0.125","20.625","","","0.25","41.25","","453.75","453.75","453.75",""
"NWWRP","ATS","2.1.3","ATS","Grounding","","","","","","False","12/9/2025 12:00:00 AM","","1","","2.5","","2.5","COMPLETED","NOT AVAILABLE","","7","165","3448.5","1","1","46005","Dec-2025","","0.125","20.625","","","","","","","0.125","20.625","","","0.25","41.25","","453.75","453.75","453.75",""
"NWWRP","ATS","2.1.4","ATS","Distribution","","","","","","False","12/9/2025 12:00:00 AM","","1","","1.5","","1.5","COMPLETED","NOT AVAILABLE","","7","165","3448.5","1","1","46005","Dec-2025","","0.075","12.375","","","","","","","0.075","12.375","","","0.15","24.75","","272.25","272.25","272.25",""
"NWWRP","ATS","2.1.5","ATS","Arresters","","","","","","False","12/9/2025 12:00:00 AM","","1","","0.5","","0.5","COMPLETED","NOT AVAILABLE","","7","165","3448.5","1","1","46005","Dec-2025","","0.025","4.125","","","","","","","0.025","4.125","","","0.05","8.25","","90.75","90.75","90.75",""
"NWWRP","ATS","2.1.6","ATS","Circuit Breaker","","","","","","False","12/9/2025 12:00:00 AM","","1","","4","","4","COMPLETED","NOT AVAILABLE","","7","165","3448.5","1","1","46005","Dec-2025","","0.2","33","","","","","","","0.2","33","","","0.4","66","","726","726","726",""
"GWRP","ATS","3.1.1","LV Cables","Conductors","","","","Will not be tested per Terry Huston with Garney.","","False","12/8/2025 12:00:00 AM","Will not be tested per Terry Huston with Garney.","1","","1","","1","COMPLETED","NOT AVAILABLE","","8","165","2087.25","1","1","46005","Dec-2025","","0.1","16.5","","","","","","","0.05","8.25","","","0.15","24.75","","189.75","189.75","189.75",""
"GWRP","ATS","3.1.2","LV Cables","Conductors","","","","Will not be tested per Terry Huston with Garney.","","False","12/8/2025 12:00:00 AM","Will not be tested per Terry Huston with Garney.","1","","1","","1","COMPLETED","NOT AVAILABLE","","8","165","2087.25","1","1","46005","Dec-2025","","0.1","16.5","","","","","","","0.05","8.25","","","0.15","24.75","","189.75","189.75","189.75",""
